relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
0,3.332204510175204,5,0,2,4.07753744390572,2,2,4,41,6,1,1,1,8,17.0,6.0,-74.64098446655834,39.892130398514844
20,4.07753744390572,5,0,2,4.07753744390572,2,2,4,14,16,1,1,1,8,10.0,6.0,-74.68660120443776,39.84668952960224
20,4.060443010546419,5,1,1,3.8501476017100584,1,0,5,44,30,0,0,1,1,11.0,6.0,-74.6822234926249,39.858299231362146
20,3.367295829986474,2,1,1,4.07753744390572,2,2,4,13,6,1,1,1,8,12.0,6.0,-74.64055534425484,39.86003943625442
20,4.382026634673881,2,0,2,4.07753744390572,2,2,4,31,10,1,1,1,8,10.0,6.0,-74.68462821569746,39.86603363610303
20,3.828641396489095,2,1,2,4.07753744390572,2,2,4,35,21,1,1,1,13,15.0,6.0,-74.6994492241449,39.854480969514746
20,3.713572066704308,2,1,2,4.07753744390572,2,2,4,33,4,1,1,1,3,23.0,6.0,-74.75237571317511,39.85747654178647
20,2.995732273553991,2,1,1,3.4657359027997265,1,1,2,5,6,1,1,1,8,12.0,6.0,-74.71110415522604,39.78899847878911
20,3.5553480614894135,2,1,2,4.07753744390572,2,2,4,24,27,1,1,1,14,16.0,6.0,-74.68995475123803,39.87967722739208
1,4.060443010546419,5,1,1,3.7612001156935624,1,1,2,31,30,0,0,1,1,7.0,6.0,-74.69053944120785,39.79472665549722
0,3.4339872044851463,5,1,1,4.07753744390572,2,2,4,35,1,1,1,0,12,8.0,6.0,-74.66515404380357,39.895841937996934
20,3.6635616461296463,0,1,1,4.07753744390572,2,2,4,14,10,1,1,1,8,12.0,6.0,-74.71181666799396,39.85758243981538
20,3.4657359027997265,5,1,1,4.07753744390572,2,2,4,33,7,1,0,1,5,21.0,6.0,-74.80373187967544,39.916263308971835
20,3.1780538303479458,5,1,2,3.4657359027997265,1,2,2,44,30,0,0,1,1,15.0,7.0,-74.7002571134305,39.84987118389377
1,3.5263605246161616,5,1,1,4.02535169073515,1,2,5,35,30,0,0,1,1,16.0,7.0,-74.7162046722506,39.86728832143078
0,3.9512437185814275,5,1,0,4.07753744390572,2,2,4,33,21,1,1,1,13,17.0,7.0,-74.74997003974067,39.846835161136475
0,3.258096538021482,5,1,1,4.07753744390572,2,2,4,31,21,1,1,1,13,5.0,7.0,-74.7828265958573,39.76018770062991
0,3.4657359027997265,5,1,0,4.07753744390572,2,2,4,25,0,0,0,1,1,16.0,7.0,-74.5860993203391,39.869842640932866
0,3.295836866004329,5,1,1,4.07753744390572,2,2,4,41,6,1,1,1,8,12.0,6.0,-74.69516766860849,39.83972074807766
3,3.367295829986474,5,0,1,3.258096538021482,1,1,5,35,30,0,0,1,1,7.0,7.0,-74.73294055408758,39.836097966480445
0,3.8501476017100584,5,1,2,4.07753744390572,2,2,4,24,37,1,0,0,12,20.0,7.0,-74.65464438154856,39.87250843382751
20,3.6109179126442243,5,1,0,4.07753744390572,2,2,4,25,7,1,0,1,5,23.0,7.0,-74.62078021445224,39.81525190776338
20,3.5553480614894135,5,1,1,4.07753744390572,2,2,4,13,7,1,0,1,5,13.0,7.0,-74.6610357703999,39.807438615936896
3,3.871201010907891,5,0,1,3.784189633918261,1,1,5,35,30,0,0,1,1,1.0,7.0,-74.71790964661673,39.841759582684375
7,3.5553480614894135,2,0,1,3.4965075614664802,1,0,2,33,37,1,0,0,12,2.0,7.0,-74.64625470361625,39.86185071455698
3,3.4657359027997265,2,0,2,3.4965075614664802,1,1,2,35,30,0,0,1,1,7.0,7.0,-74.65569854438824,39.68618352451529
20,3.2188758248682006,2,0,1,4.07753744390572,2,2,4,31,7,1,0,1,5,12.0,7.0,-74.65182525257384,39.874698101051955
20,4.330733340286331,5,1,1,4.07753744390572,2,2,4,35,10,1,1,1,8,7.0,7.0,-74.67812554829689,39.79633012083714
20,3.6635616461296463,5,0,2,4.07753744390572,2,2,4,35,16,1,1,1,8,12.0,7.0,-74.664050326436,39.948364526009016
14,4.02535169073515,5,0,1,3.6109179126442243,1,1,5,35,0,0,0,1,1,14.0,7.0,-74.6796559732995,39.8068381663793
20,4.356708826689592,5,1,2,4.07753744390572,2,2,4,25,36,1,1,0,12,16.0,7.0,-74.69779136234872,39.84719606893325
20,3.332204510175204,0,0,1,3.258096538021482,1,0,5,13,29,1,0,0,12,15.0,7.0,-74.56188642230904,39.510836984258084
20,3.332204510175204,0,0,1,3.258096538021482,1,0,5,13,29,1,0,0,12,15.0,7.0,-74.67148263838284,39.51795787739994
20,4.219507705176107,2,0,2,4.07753744390572,2,2,4,33,7,1,0,1,5,5.0,7.0,-74.68459603445346,39.895499245975344
20,3.6888794541139363,5,0,1,4.07753744390572,2,2,4,24,36,1,1,0,12,2.0,7.0,-74.68921433313577,39.94132013705591
20,3.332204510175204,2,1,1,4.07753744390572,2,2,4,35,1,1,1,0,12,12.0,7.0,-74.73483046119712,39.90705694064313
20,3.8066624897703196,5,1,2,4.07753744390572,2,2,4,35,21,1,1,1,13,7.0,7.0,-74.62841767870789,39.848365121037666
15,4.07753744390572,2,0,2,4.382026634673881,0,2,4,41,1,1,1,0,12,0.0,1.0,-74.62262847933904,39.83126315986227
0,4.1588830833596715,5,0,2,4.07753744390572,2,2,4,41,6,1,1,1,8,16.0,7.0,-74.63544407385982,39.813872387212804
20,3.5263605246161616,2,0,3,4.07753744390572,2,2,4,33,36,1,1,0,12,19.0,7.0,-74.60607857398556,39.8896119102306
1,4.110873864173311,5,0,1,4.007333185232471,1,1,5,35,1,1,1,0,12,0.0,7.0,-74.5862769705703,39.913114614548995
20,3.2188758248682006,2,0,0,3.4011973816621555,0,2,2,35,16,1,1,1,8,9.0,7.0,-74.68903606606412,39.82248115973805
20,4.07753744390572,1,0,1,3.4011973816621555,0,2,2,35,16,1,1,1,8,10.0,7.0,-74.64144110378193,39.85089701142579
0,2.70805020110221,2,0,0,4.07753744390572,2,2,4,35,1,1,1,0,12,19.0,7.0,-74.6578036551364,39.88423247892497
16,4.04305126783455,5,1,1,4.07753744390572,0,1,5,35,30,0,0,1,1,19.0,7.0,-74.62319160914137,39.79668917894126
20,4.007333185232471,5,1,1,4.07753744390572,2,2,4,24,33,1,0,1,17,12.0,7.0,-74.66514171108349,39.937249521303556
15,3.713572066704308,2,0,1,3.6109179126442243,0,1,2,35,1,1,1,0,12,12.0,7.0,-74.69443727336021,39.547799586994024
23,3.258096538021482,5,1,1,3.367295829986474,0,1,5,35,30,0,0,1,1,7.0,7.0,-74.55711338304764,39.88875625998603
20,3.58351893845611,5,1,1,4.07753744390572,2,2,4,35,21,1,1,1,13,0.0,7.0,-74.69836035535555,39.93650086790885
20,3.1780538303479458,5,0,1,4.07753744390572,2,2,4,35,36,1,1,0,12,22.0,7.0,-74.72259281894374,39.80347470949726
20,3.871201010907891,5,1,3,4.07753744390572,2,2,4,35,4,1,1,1,3,19.0,7.0,-74.6673979008671,39.87646897561733
0,3.5553480614894135,2,1,1,4.07753744390572,2,2,4,25,1,1,1,0,12,19.0,7.0,-74.71424814438582,39.853170446501224
20,3.1354942159291497,2,0,1,4.07753744390572,0,2,4,31,10,1,1,1,8,12.0,7.0,-74.63100590118938,39.87097397568683
20,3.4965075614664802,5,0,0,3.58351893845611,1,0,5,13,6,1,1,1,8,19.0,7.0,-74.68060279635984,39.87195683029488
24,4.1588830833596715,2,0,3,3.9512437185814275,1,3,2,35,30,0,0,1,1,0.0,7.0,-74.75861177707459,39.605585878685325
20,3.4657359027997265,2,1,1,3.5553480614894135,0,3,5,31,29,1,0,0,12,12.0,7.0,-74.77111163516412,39.53223889646236
20,3.4657359027997265,2,1,1,3.5553480614894135,0,3,5,31,29,1,0,0,12,12.0,7.0,-74.68126233305638,39.59046485234753
3,3.871201010907891,5,0,3,3.871201010907891,1,3,5,35,30,0,0,1,1,14.0,7.0,-74.68170234424373,39.56899530004596
20,4.30406509320417,2,1,3,3.713572066704308,1,0,5,25,1,1,1,0,12,19.0,7.0,-74.68308273446524,39.573377255302766
0,3.4965075614664802,5,1,1,4.189654742026425,1,1,5,25,20,0,0,1,11,21.0,7.0,-74.65322066115405,39.54065534782636
20,3.044522437723423,2,0,1,3.332204510175204,1,3,5,25,27,1,1,1,14,9.0,7.0,-74.64704248830964,39.60644091604843
24,3.258096538021482,5,1,0,3.4339872044851463,1,0,5,35,1,1,1,0,12,13.0,7.0,-74.69811739345849,39.544414118209346
7,3.1780538303479458,5,0,0,3.367295829986474,1,0,4,22,20,0,0,1,11,18.0,7.0,-74.67005647593065,39.497647939392785
20,3.2188758248682006,2,1,3,3.5553480614894135,1,1,0,25,20,0,0,1,11,23.0,7.0,-74.6826414904406,39.64117042733782
0,4.04305126783455,5,0,0,4.02535169073515,0,1,2,35,18,0,0,1,1,16.0,7.0,-74.67071406061405,39.53507118441497
0,3.4965075614664802,5,1,1,3.4657359027997265,1,1,5,24,20,0,0,1,11,0.0,7.0,-74.66292875135044,39.49024742129108
1,3.4657359027997265,2,1,1,3.2188758248682006,1,1,2,24,18,0,0,1,1,18.0,7.0,-74.6821261492276,39.408584337936276
3,4.31748811353631,5,1,3,3.7376696182833684,0,3,2,35,18,0,0,1,1,19.0,7.0,-74.72617285749035,39.42954493803027
3,3.4011973816621555,2,0,3,3.58351893845611,1,1,2,35,30,0,0,1,1,21.0,7.0,-74.57216119501811,39.49657978508092
20,3.4965075614664802,5,1,1,3.367295829986474,1,1,5,24,20,0,0,1,11,22.0,7.0,-74.7481062267311,39.47515425400808
3,3.713572066704308,2,0,1,3.5553480614894135,1,1,2,25,30,0,0,1,1,23.0,7.0,-74.71294611474767,39.55822992913317
3,3.1354942159291497,5,0,0,3.1780538303479458,1,1,1,35,30,0,0,1,1,0.0,8.0,-74.74468679332666,39.844332680794544
20,3.5553480614894135,2,1,1,4.07753744390572,2,2,4,31,21,1,1,1,13,20.0,7.0,-74.70078206468989,39.837645292892795
3,3.2188758248682006,2,0,1,3.295836866004329,1,1,2,31,30,0,0,1,1,8.0,7.0,-74.65769895743182,39.50528366754143
20,3.4965075614664802,5,1,1,4.07753744390572,2,2,4,24,36,1,1,0,12,2.0,8.0,-74.58948340471335,39.89885605206856
13,3.9889840465642745,5,0,1,3.258096538021482,1,1,2,35,30,0,0,1,1,18.0,7.0,-74.68652546287737,39.91281219723979
20,4.02535169073515,5,0,1,2.833213344056216,0,3,2,13,34,1,1,0,12,16.0,8.0,-74.69562536881413,39.91877678075712
20,3.8066624897703196,2,1,1,4.07753744390572,2,2,4,13,34,1,1,0,12,6.0,8.0,-74.71596212478975,39.90001663717651
12,4.07753744390572,5,1,1,4.3694478524670215,0,1,5,31,30,0,0,1,1,7.0,8.0,-74.74425607968574,39.88464482507048
20,3.332204510175204,5,0,1,3.828641396489095,1,0,5,25,20,0,0,1,11,8.0,7.0,-74.75039729982309,39.526788874264284
3,3.332204510175204,5,0,1,3.4339872044851463,1,1,2,25,0,0,0,1,1,17.0,7.0,-74.6601113809378,39.523449694531585
0,3.58351893845611,5,0,0,3.58351893845611,1,0,5,24,0,0,0,1,1,23.0,7.0,-74.76885700107925,39.50441325984498
3,3.2188758248682006,2,0,1,3.258096538021482,1,1,2,35,30,0,0,1,1,23.0,7.0,-74.6965721474273,39.54960263086205
20,3.2188758248682006,2,1,3,3.295836866004329,1,3,2,25,20,0,0,1,11,0.0,7.0,-74.63700401628046,39.49209194021957
20,4.060443010546419,5,1,1,3.5553480614894135,1,1,5,7,30,0,0,1,1,5.0,8.0,-74.6938217787021,39.81681091736573
20,2.8903717578961645,5,1,1,4.07753744390572,2,2,4,35,27,1,1,1,14,22.0,8.0,-74.73569360735944,39.8532251025954
3,4.02535169073515,5,1,1,4.02535169073515,0,1,5,35,30,0,0,1,1,2.0,8.0,-74.64912709480276,39.861950648803614
12,4.060443010546419,2,1,1,3.6375861597263857,1,1,5,35,18,0,0,1,1,18.0,8.0,-74.56541822761669,39.978884073145984
20,4.007333185232471,5,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,6.0,8.0,-74.73720853118034,39.90311054295668
3,3.332204510175204,2,0,1,3.2188758248682006,1,1,2,35,30,0,0,1,1,11.0,8.0,-74.71918363231637,39.819261160306816
20,3.332204510175204,5,0,1,4.07753744390572,2,2,4,14,6,1,1,1,8,9.0,8.0,-74.7952557830311,39.85577627160947
20,3.295836866004329,5,1,1,4.07753744390572,2,2,4,31,36,1,1,0,12,20.0,8.0,-74.64698726321673,39.78985007495788
20,2.9444389791664403,5,1,0,3.5553480614894135,1,1,5,31,10,1,1,1,8,16.0,8.0,-74.73711993517212,39.923233954764335
24,4.406719247264253,5,1,1,4.07753744390572,2,2,4,31,5,1,0,1,4,18.0,8.0,-74.65028254668108,39.882339314406686
0,3.6635616461296463,5,1,3,3.367295829986474,1,1,2,24,7,1,0,1,5,2.0,7.0,-74.68188570947231,39.566465991260166
20,4.174387269895637,5,0,1,4.07753744390572,2,2,4,31,10,1,1,1,8,10.0,7.0,-74.60945729896413,39.89332940322766
0,3.828641396489095,2,0,3,4.07753744390572,2,2,4,44,21,1,1,1,13,12.0,8.0,-74.65689823679742,39.86044516473365
1,3.4339872044851463,5,1,0,3.4657359027997265,0,1,5,25,34,1,1,0,12,19.0,8.0,-74.67582362200325,39.92290174745962
0,3.6888794541139363,5,0,1,4.07753744390572,2,2,4,13,36,1,1,0,12,2.0,8.0,-74.72688446622276,39.86101243940009
16,3.970291913552122,5,0,1,4.204692619390966,1,1,2,35,30,0,0,1,1,16.0,8.0,-74.78037166634282,39.84294074086201
16,3.828641396489095,5,0,0,3.7612001156935624,1,0,5,35,0,0,0,1,1,2.0,8.0,-74.68573218301259,39.77838262222203
20,3.332204510175204,5,1,1,4.07753744390572,2,2,4,35,4,1,1,1,3,1.0,8.0,-74.72982430729519,39.83580834571981
20,4.30406509320417,5,0,1,4.07753744390572,1,2,2,23,34,1,1,0,12,13.0,8.0,-74.6491033323812,39.872848033886946
24,3.091042453358316,2,0,1,4.007333185232471,1,3,5,35,11,0,0,1,15,10.0,8.0,-74.71240921517149,39.868431510380795
16,4.174387269895637,5,1,1,4.0943445622221,0,1,5,35,18,0,0,1,1,13.0,8.0,-74.69063401397561,39.84088519976138
23,3.6635616461296463,5,1,1,4.007333185232471,0,2,5,25,18,0,0,1,1,20.0,8.0,-74.66689629118338,39.85900295729395
0,4.007333185232471,2,0,1,4.07753744390572,2,2,4,35,4,1,1,1,3,10.0,8.0,-74.62359030822527,39.79706367124846
3,3.6888794541139363,5,0,1,3.828641396489095,1,1,5,35,30,0,0,1,1,16.0,8.0,-74.77814794073198,39.830153588745176
3,3.5553480614894135,5,0,1,3.6375861597263857,1,1,5,35,30,0,0,1,1,17.0,8.0,-74.5728737179727,39.8146649333693
23,3.367295829986474,5,0,1,3.5263605246161616,1,1,5,35,18,0,0,1,1,21.0,8.0,-74.68887345035236,39.845074659133644
0,3.6109179126442243,5,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,3.0,8.0,-74.64642829442474,39.867888439559344
0,3.8066624897703196,2,0,1,4.07753744390572,2,2,4,35,36,1,1,0,12,1.0,8.0,-74.69715756135139,39.82767326409293
0,3.5263605246161616,5,0,1,4.07753744390572,2,2,4,35,36,1,1,0,12,20.0,8.0,-74.70744350252718,39.84454115530112
0,4.07753744390572,2,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,19.0,8.0,-74.6486807269201,39.85780207810146
20,2.772588722239781,5,1,1,4.07753744390572,2,2,4,24,1,1,1,0,12,20.0,8.0,-74.59374351190147,39.840001838215514
20,3.6109179126442243,5,1,1,4.07753744390572,2,2,4,35,21,1,1,1,13,6.0,8.0,-74.63617895453216,39.76394109255889
0,3.9889840465642745,5,1,0,4.07753744390572,2,2,4,35,36,1,1,0,12,3.0,8.0,-74.67393638974234,39.796986368781376
24,3.784189633918261,2,1,1,3.7612001156935624,1,3,2,24,0,0,0,1,1,23.0,7.0,-74.62719620994726,39.52123420482885
3,3.9889840465642745,2,0,0,3.9889840465642745,1,3,2,24,30,0,0,1,1,23.0,7.0,-74.58523451646619,39.49997692748037
20,3.2188758248682006,2,1,3,3.2188758248682006,1,0,5,24,20,0,0,1,11,2.0,7.0,-74.7146417835076,39.529442755113884
0,2.833213344056216,2,1,3,2.772588722239781,1,1,2,35,30,0,0,1,1,14.0,7.0,-74.5558123244106,39.48305383096497
24,3.5263605246161616,5,0,0,3.6109179126442243,0,0,5,35,7,1,0,1,5,15.0,7.0,-74.76219958751751,39.51164436393796
20,3.4965075614664802,5,1,1,3.6888794541139363,1,1,2,25,20,0,0,1,11,0.0,7.0,-74.72033604301731,39.64050781227274
20,3.2188758248682006,2,1,3,3.6375861597263857,1,1,5,31,20,0,0,1,11,23.0,7.0,-74.7490649635043,39.552682478815655
3,3.4965075614664802,5,0,0,3.6888794541139363,1,0,5,24,0,0,0,1,1,1.0,7.0,-74.69493916661249,39.47397125591689
0,3.7376696182833684,5,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,3.0,8.0,-74.64848829317314,39.81283939938198
0,4.110873864173311,2,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,12.0,8.0,-74.71222911903818,39.9006403239424
0,3.58351893845611,5,0,1,4.07753744390572,2,2,4,35,36,1,1,0,12,12.0,8.0,-74.63435772674485,39.95901137837211
0,3.871201010907891,5,1,0,4.07753744390572,2,2,4,35,36,1,1,0,12,12.0,8.0,-74.61670003346755,39.8390965355979
20,3.7376696182833684,5,1,1,4.07753744390572,2,2,4,31,36,1,1,0,12,0.0,8.0,-74.63378954325745,39.83589601038437
21,3.8501476017100584,2,0,1,3.258096538021482,1,0,5,37,30,0,0,1,1,10.0,7.0,-74.68748948249834,39.519499225712686
3,3.4657359027997265,2,1,1,3.1780538303479458,0,1,2,35,30,0,0,1,1,13.0,7.0,-74.71159586604921,39.59707149217387
20,3.7376696182833684,5,1,1,4.07753744390572,2,2,4,33,21,1,1,1,13,6.0,8.0,-74.77140088627705,39.783765698693486
20,3.7376696182833684,5,1,0,4.07753744390572,2,2,4,35,36,1,1,0,12,19.0,8.0,-74.60144373648288,39.939315376232074
12,4.143134726391533,2,0,1,3.4657359027997265,0,1,2,31,18,0,0,1,1,17.0,7.0,-74.7162555535032,39.5062065583596
0,3.258096538021482,5,0,0,4.07753744390572,2,2,4,44,16,1,1,1,8,14.0,9.0,-74.66711991925334,39.794930794464264
3,3.4011973816621555,5,1,3,3.258096538021482,0,2,5,25,30,0,0,1,1,17.0,9.0,-74.69020531340577,39.85479540546565
3,4.0943445622221,5,1,1,3.9318256327243257,0,1,5,35,0,0,0,1,1,7.0,9.0,-74.75014315844155,39.88119234411687
20,4.02535169073515,5,0,1,3.4339872044851463,0,0,5,24,30,0,0,1,1,20.0,9.0,-74.62771943843234,39.7902787990515
24,3.4339872044851463,5,0,3,3.4339872044851463,1,0,2,35,7,1,0,1,5,14.0,9.0,-74.65072022269482,39.80096392402204
0,3.2188758248682006,2,1,3,4.219507705176107,1,1,1,24,20,0,0,1,11,21.0,7.0,-74.66151510944897,39.546122132461655
1,4.204692619390966,5,1,1,4.007333185232471,0,1,5,35,34,1,1,0,12,15.0,9.0,-74.67429618391822,39.810774874561616
24,3.5553480614894135,5,0,1,4.007333185232471,1,0,5,33,7,1,0,1,5,21.0,9.0,-74.773731365387,39.857989332597064
20,4.290459441148391,5,1,1,4.07753744390572,2,2,4,31,10,1,1,1,8,9.0,9.0,-74.68621866098212,39.80201985401525
8,3.58351893845611,2,0,1,3.332204510175204,0,3,2,24,0,0,0,1,1,22.0,7.0,-74.6371877336657,39.490266077007895
20,3.7376696182833684,5,0,1,4.07753744390572,2,2,4,33,37,1,0,0,12,16.0,9.0,-74.658832981636,39.87835602318846
20,2.772588722239781,5,0,1,4.356708826689592,1,1,5,35,20,0,0,1,11,0.0,7.0,-74.58732394567065,39.46600573901842
0,4.189654742026425,5,1,1,3.258096538021482,1,3,5,33,21,1,1,1,13,0.0,4.0,-74.6528411138662,39.464574170366596
0,4.189654742026425,5,1,1,3.258096538021482,1,3,5,33,21,1,1,1,13,0.0,4.0,-74.67340071636367,39.49090292180133
20,3.6109179126442243,2,0,1,4.07753744390572,2,2,4,7,30,0,0,1,1,4.0,9.0,-74.63373403760401,39.92627186504222
20,3.4339872044851463,5,1,1,4.07753744390572,2,2,4,33,36,1,1,0,12,2.0,9.0,-74.67063443043784,39.923212818665675
20,3.4657359027997265,4,0,3,3.6635616461296463,1,0,5,16,29,1,0,0,12,10.0,7.0,-74.72261428687995,39.55972928836818
20,3.4657359027997265,4,0,3,3.6635616461296463,1,0,5,16,29,1,0,0,12,10.0,7.0,-74.70555586936781,39.61688804881783
0,3.4965075614664802,5,1,1,3.367295829986474,1,0,5,24,20,0,0,1,11,19.0,7.0,-74.66959184268063,39.51434848490411
20,2.772588722239781,5,0,1,3.7376696182833684,1,1,5,24,20,0,0,1,11,23.0,7.0,-74.66129728846931,39.46393018504781
13,3.5263605246161616,2,0,1,3.091042453358316,1,2,2,35,30,0,0,1,1,16.0,9.0,-74.6104423005828,39.8269092679179
20,4.007333185232471,5,1,2,4.07753744390572,2,2,4,24,37,1,0,0,12,18.0,9.0,-74.68564185762378,39.82647077487319
3,3.8918202981106265,2,1,1,3.58351893845611,0,1,5,35,30,0,0,1,1,20.0,9.0,-74.63262256161434,39.73782259360377
0,3.871201010907891,5,0,1,4.07753744390572,2,2,4,33,37,1,0,0,12,14.0,9.0,-74.77767612284917,39.89357770398264
3,3.1780538303479458,5,0,0,3.5263605246161616,1,0,5,35,0,0,0,1,1,2.0,9.0,-74.75927895459323,39.86389706455358
0,3.970291913552122,5,1,1,4.07753744390572,2,2,4,35,36,1,1,0,12,0.0,8.0,-74.76229922313817,39.83653827911717
3,3.2188758248682006,2,0,1,3.295836866004329,1,1,2,35,0,0,0,1,1,4.0,9.0,-74.7231508275529,39.80040838987701
20,3.7612001156935624,2,0,1,4.07753744390572,2,2,4,35,1,1,1,0,12,12.0,6.0,-74.69484832934359,39.89471346423279
20,4.04305126783455,2,1,1,4.07753744390572,2,2,4,25,1,1,1,0,12,19.0,9.0,-74.68924683300665,39.84453053088474
14,4.248495242049359,2,1,1,3.367295829986474,0,1,2,25,30,0,0,1,1,21.0,9.0,-74.71854022265225,39.84831949072287
3,3.7376696182833684,5,1,0,3.5263605246161616,0,1,2,24,7,1,0,1,5,11.0,9.0,-74.78967632866757,39.8684330231843
0,3.367295829986474,5,1,0,4.07753744390572,2,2,4,31,1,1,1,0,12,12.0,9.0,-74.76237602361687,39.87249679706069
7,3.784189633918261,2,1,1,3.6888794541139363,0,1,2,23,6,1,1,1,8,20.0,9.0,-74.71453481086036,39.819878106651224
0,3.4657359027997265,5,1,1,4.07753744390572,2,2,4,35,34,1,1,0,12,18.0,9.0,-74.6658029891899,39.89659891725338
1,3.871201010907891,2,0,1,3.091042453358316,0,1,2,35,1,1,1,0,12,23.0,9.0,-74.71282934380586,39.82621904923384
20,4.454347296253507,5,0,1,4.07753744390572,2,2,4,23,34,1,1,0,12,14.0,9.0,-74.67339023598483,39.83492792670107
0,3.970291913552122,5,0,1,4.07753744390572,2,1,4,18,30,0,0,1,1,7.0,9.0,-74.6346617720061,39.872258647139574
3,3.8918202981106265,1,0,1,3.784189633918261,1,3,4,35,30,0,0,1,1,22.0,9.0,-74.70860546112833,39.755276826585
20,3.4965075614664802,5,1,1,4.07753744390572,2,2,4,35,37,1,0,0,12,3.0,9.0,-74.66108066221602,39.89870875693808
20,4.04305126783455,2,1,1,4.07753744390572,2,2,4,33,36,1,1,0,12,12.0,9.0,-74.60702732557793,39.8949653226102
20,3.9318256327243257,4,0,3,3.6375861597263857,1,3,5,33,7,1,0,1,5,5.0,7.0,-74.68292334302048,39.53553561656586
20,4.1588830833596715,2,0,1,4.07753744390572,2,2,4,35,4,1,1,1,3,20.0,9.0,-74.60809675818511,39.9199865139338
0,3.6109179126442243,2,1,1,4.07753744390572,2,2,4,31,16,1,1,1,8,17.0,9.0,-74.64782727242125,39.82336621091152
0,4.189654742026425,5,1,1,4.07753744390572,2,2,4,33,36,1,1,0,12,16.0,9.0,-74.60706871873525,39.85917538250472
20,3.258096538021482,5,1,1,3.9318256327243257,0,1,2,13,29,1,0,0,12,10.0,7.0,-74.70243616080164,39.58708059123639
0,3.6109179126442243,5,0,1,3.9889840465642745,0,3,5,18,1,1,1,0,12,17.0,7.0,-74.69426535265977,39.525788399834326
24,3.713572066704308,2,1,1,3.4011973816621555,1,3,4,33,0,0,0,1,1,0.0,7.0,-74.71560946605715,39.566058780878805
8,3.295836866004329,5,0,1,3.295836866004329,1,1,5,18,33,1,0,1,17,9.0,7.0,-74.66937993850965,39.53462917636805
20,3.4965075614664802,5,1,1,3.9512437185814275,1,1,5,25,20,0,0,1,11,22.0,7.0,-74.6145148765085,39.48219422421755
0,4.290459441148391,2,1,1,3.6635616461296463,1,0,5,24,7,1,0,1,5,4.0,7.0,-74.68415996035952,39.52262930567988
20,3.1780538303479458,5,1,0,3.2188758248682006,1,1,5,25,7,1,0,1,5,5.0,7.0,-74.67988580047589,39.58532629789249
0,4.0943445622221,5,1,1,4.02535169073515,1,1,5,10,1,1,1,0,12,17.0,7.0,-74.6731437147256,39.59900965292272
7,2.9444389791664403,2,0,1,2.995732273553991,1,1,2,35,7,1,0,1,5,16.0,7.0,-74.70618527698088,39.567114925971985
3,3.4339872044851463,5,1,0,3.6888794541139363,0,0,5,21,30,0,0,1,1,19.0,7.0,-74.68495252479545,39.57404729922343
7,4.02535169073515,5,0,0,3.970291913552122,1,1,2,35,7,1,0,1,5,22.0,7.0,-74.72343441258019,39.586797872467024
3,3.4011973816621555,2,0,1,3.4011973816621555,1,2,2,35,30,0,0,1,1,20.0,9.0,-74.62584834554563,39.89628505509831
3,3.4011973816621555,2,0,1,3.4011973816621555,1,2,2,35,30,0,0,1,1,21.0,9.0,-74.74573900555035,39.90613066587758
20,3.6109179126442243,5,1,1,4.07753744390572,2,2,4,14,16,1,1,1,8,2.0,9.0,-74.65472872213145,39.87395398984712
7,3.1780538303479458,5,0,0,3.1780538303479458,1,0,5,35,7,1,0,1,5,8.0,8.0,-74.62868429877729,39.54859553743799
8,4.3694478524670215,4,1,3,3.8066624897703196,0,1,2,24,27,1,1,1,14,10.0,8.0,-74.70228136740864,39.35840479876195
3,3.091042453358316,2,0,0,3.295836866004329,1,1,2,31,1,1,1,0,12,15.0,8.0,-74.68134213025202,39.55461954031832
3,3.091042453358316,2,0,0,3.295836866004329,1,1,2,31,1,1,1,0,12,15.0,8.0,-74.6593378059479,39.56156714608723
0,3.5263605246161616,2,1,3,3.4011973816621555,0,3,5,24,20,0,0,1,11,19.0,8.0,-74.6778282280908,39.585360861551266
24,3.6109179126442243,5,0,0,3.8066624897703196,1,0,5,35,18,0,0,1,1,21.0,8.0,-74.65177113661599,39.534645394107784
0,3.4965075614664802,5,1,1,3.4657359027997265,1,1,5,24,20,0,0,1,11,21.0,8.0,-74.72617070093507,39.54517585155888
13,3.6888794541139363,2,0,3,3.784189633918261,0,3,2,22,18,0,0,1,1,7.0,8.0,-74.78637933082248,39.482637304387765
1,3.6109179126442243,2,0,1,3.5263605246161616,0,1,1,35,30,0,0,1,1,22.0,8.0,-74.69570588133273,39.532675431370016
20,3.970291913552122,2,1,3,3.6635616461296463,1,1,2,24,0,0,0,1,1,11.0,8.0,-74.7561907565582,39.513874573774665
24,3.6109179126442243,5,0,0,3.871201010907891,0,0,5,35,18,0,0,1,1,18.0,8.0,-74.6337106314717,39.54557135239845
