relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
23,3.4339872044851463,2,1,1,3.367295829986474,0,1,5,35,18,0,0,1,1,12.0,10.0,-74.63360074727105,39.521857878530156
16,3.5553480614894135,5,1,1,3.4657359027997265,0,1,5,35,30,0,0,1,1,7.0,10.0,-74.6734221947362,39.44696177987302
14,3.9318256327243257,5,0,1,3.1354942159291497,1,1,5,35,7,1,0,1,5,8.0,10.0,-74.64420134068116,39.5374615524899
24,3.5263605246161616,5,1,0,3.6109179126442243,0,1,5,35,20,0,0,1,11,9.0,10.0,-74.61773251571763,39.55281583254096
20,4.189654742026425,5,1,1,2.8903717578961645,1,1,5,13,6,1,1,1,8,19.0,10.0,-74.71840029847574,39.48077944071848
3,3.828641396489095,5,1,1,3.9889840465642745,0,1,5,35,30,0,0,1,1,9.0,11.0,-74.72500210321815,39.550503799042836
3,3.713572066704308,5,0,1,3.4339872044851463,0,1,5,35,30,0,0,1,1,23.0,11.0,-74.67142951299486,39.50577411533246
19,2.772588722239781,5,0,0,3.332204510175204,0,0,5,35,30,0,0,1,1,12.0,11.0,-74.65987196217715,39.525249181999605
3,4.007333185232471,5,0,1,4.143134726391533,1,1,5,35,18,0,0,1,1,17.0,11.0,-74.66966201251277,39.560601362385405
3,3.4965075614664802,5,0,1,3.6375861597263857,1,1,5,35,18,0,0,1,1,20.0,11.0,-74.60513155274856,39.64311715747095
5,3.6109179126442243,2,1,1,3.5553480614894135,0,1,2,6,6,1,1,1,8,21.0,11.0,-74.64907082315483,39.53733442171965
1,3.6109179126442243,2,1,1,3.5553480614894135,0,1,2,35,6,1,1,1,8,17.0,11.0,-74.6770698121444,39.62825476947338
14,3.8501476017100584,5,0,1,3.1780538303479458,1,1,5,35,30,0,0,1,1,19.0,11.0,-74.67371064403379,39.549544245934584
16,4.2626798770413155,5,1,0,3.7612001156935624,0,0,5,25,30,0,0,1,1,8.0,11.0,-74.60619643961827,39.60193803676882
24,3.6635616461296463,2,1,1,3.7376696182833684,0,1,2,22,20,0,0,1,11,19.0,11.0,-74.69211559972481,39.55780479754157
24,3.8501476017100584,2,0,1,3.5553480614894135,1,1,1,25,1,1,1,0,12,17.0,11.0,-74.66057666209764,39.53975280662346
23,3.5553480614894135,5,0,1,3.58351893845611,1,1,5,33,30,0,0,1,1,19.0,11.0,-74.67236840251347,39.580326622406666
3,4.290459441148391,5,1,1,4.189654742026425,0,1,5,35,18,0,0,1,1,5.0,11.0,-74.7141009648514,39.54527233226819
1,4.248495242049359,5,1,1,3.4011973816621555,1,1,5,35,30,0,0,1,1,10.0,11.0,-74.7547759519968,39.53700538148308
1,2.833213344056216,2,0,1,4.248495242049359,1,1,1,10,11,0,0,1,15,11.0,11.0,-74.75369656892931,39.489379801572305
24,3.6375861597263857,5,0,1,4.110873864173311,0,1,2,16,18,0,0,1,1,11.0,11.0,-74.74026422715555,39.502027320528164
14,3.9889840465642745,2,0,1,3.1780538303479458,0,1,2,35,18,0,0,1,1,22.0,11.0,-74.77945397487846,39.540018996444516
20,4.143134726391533,5,0,1,3.6888794541139363,0,1,5,31,1,1,1,0,12,15.0,11.0,-74.69919786994117,39.57103378631924
15,3.828641396489095,5,0,0,3.4965075614664802,0,0,5,35,30,0,0,1,1,16.0,12.0,-74.75184439925673,39.61517155853299
13,3.9318256327243257,5,0,1,4.394449154672439,0,1,5,35,30,0,0,1,1,0.0,12.0,-74.71021962289085,39.53055955319354
15,3.7612001156935624,5,1,1,3.912023005428146,1,1,5,35,30,0,0,1,1,11.0,12.0,-74.696656826801,39.56009868239161
20,4.343805421853684,5,1,1,3.4011973816621555,1,1,5,35,10,1,1,1,8,11.0,12.0,-74.61838353462302,39.54287298648024
15,3.1780538303479458,0,0,1,3.332204510175204,1,1,0,35,30,0,0,1,1,15.0,12.0,-74.58366687952102,39.49800408567964
23,3.828641396489095,2,1,0,3.7612001156935624,0,1,5,33,20,0,0,1,11,10.0,12.0,-74.65367457716641,39.51019143216589
3,3.9512437185814275,5,1,1,3.713572066704308,0,1,5,25,30,0,0,1,1,3.0,12.0,-74.72056645677881,39.52571980343704
16,3.713572066704308,5,0,1,3.713572066704308,1,1,5,25,18,0,0,1,1,19.0,12.0,-74.71393844413832,39.528939350637195
24,4.248495242049359,5,0,1,3.6635616461296463,0,1,5,18,18,0,0,1,1,9.0,1.0,-74.71919738255951,39.48279521657057
15,3.784189633918261,2,0,3,3.912023005428146,1,1,2,9,0,0,0,1,1,15.0,1.0,-74.68089820425294,39.90929331913509
20,3.4657359027997265,5,0,1,3.7376696182833684,1,1,5,35,30,0,0,1,1,21.0,2.0,-74.66506975532602,39.871660307802735
20,4.276666119016055,5,0,2,3.7612001156935624,1,1,5,35,1,1,1,0,12,18.0,2.0,-74.57823932650932,39.856663921937646
16,4.1588830833596715,5,0,1,4.382026634673881,1,1,5,35,30,0,0,1,1,2.0,7.0,-74.61350159841247,39.89605779393774
16,3.4657359027997265,5,0,1,3.4657359027997265,1,3,5,35,30,0,0,1,1,0.0,8.0,-74.66766121361474,39.89927064709949
20,4.276666119016055,5,0,1,4.02535169073515,1,3,2,18,29,1,0,0,12,11.0,10.0,-74.63826880338834,39.83385217380123
20,3.970291913552122,5,0,3,4.007333185232471,0,3,2,24,10,1,1,1,8,13.0,10.0,-74.67580477697979,39.85772940807197
3,3.5553480614894135,5,0,1,3.295836866004329,1,1,2,35,30,0,0,1,1,14.0,10.0,-74.67233727553354,39.804909427357146
3,3.6109179126442243,2,1,1,3.367295829986474,0,1,5,35,30,0,0,1,1,13.0,11.0,-74.6736119045828,39.91922249523379
20,3.784189633918261,5,1,2,3.713572066704308,1,1,5,25,37,1,0,0,12,16.0,6.0,-74.66881525261245,39.84141638533199
16,3.8918202981106265,2,0,1,4.02535169073515,1,1,2,25,30,0,0,1,1,19.0,6.0,-74.7038977421225,39.85748096392129
20,3.258096538021482,5,1,0,3.828641396489095,1,1,2,7,30,0,0,1,1,0.0,1.0,-74.72432893158545,39.5026610779019
20,3.6375861597263857,5,1,1,4.02535169073515,1,1,5,41,0,0,0,1,1,19.0,6.0,-74.74653151877519,39.80100929096191
3,3.4011973816621555,5,0,1,3.4657359027997265,0,1,5,35,30,0,0,1,1,9.0,1.0,-74.66564619801052,39.49639743536607
20,3.6375861597263857,5,1,0,3.8066624897703196,2,3,4,31,37,1,0,0,12,2.0,7.0,-74.61938675630641,39.862158806250775
16,3.6375861597263857,5,0,0,3.4657359027997265,1,0,5,35,30,0,0,1,1,3.0,7.0,-74.70086308821965,39.883119531548026
8,3.295836866004329,5,1,1,3.295836866004329,1,1,5,35,30,0,0,1,1,13.0,1.0,-74.66275555003368,39.510502346480635
8,3.6888794541139363,5,0,1,3.091042453358316,1,1,2,35,4,1,1,1,3,19.0,1.0,-74.70559607174242,39.551973959123515
15,3.5263605246161616,5,0,0,3.5553480614894135,1,0,5,22,30,0,0,1,1,14.0,1.0,-74.68906254039601,39.59691169010085
24,3.4339872044851463,5,0,0,3.4657359027997265,0,1,2,24,30,0,0,1,1,12.0,1.0,-74.73287207148087,39.49347557641072
1,3.4339872044851463,5,1,1,3.258096538021482,1,1,5,35,30,0,0,1,1,20.0,1.0,-74.7165804043383,39.55408523825966
24,4.143134726391533,5,1,1,4.0943445622221,1,1,5,35,1,1,1,0,12,13.0,1.0,-74.65051318686312,39.54308036640469
4,3.1354942159291497,2,0,1,3.970291913552122,0,1,2,35,30,0,0,1,1,0.0,1.0,-74.68451230023474,39.50798226294231
13,3.6375861597263857,5,0,0,3.4657359027997265,1,0,5,35,30,0,0,1,1,6.0,7.0,-74.74401847059123,39.95914095137855
20,3.970291913552122,5,0,1,3.258096538021482,1,2,5,24,30,0,0,1,1,7.0,8.0,-74.8458002053198,39.92057192177693
3,3.367295829986474,2,0,1,3.6375861597263857,1,1,2,35,30,0,0,1,1,10.0,1.0,-74.6926781552553,39.50798936375539
20,4.07753744390572,5,1,1,3.8066624897703196,1,1,5,35,30,0,0,1,1,18.0,2.0,-74.67558180757256,39.54606705325053
1,3.6375861597263857,5,1,1,3.713572066704308,1,1,5,35,21,1,1,1,13,6.0,8.0,-74.71559842140499,39.964989101246026
