relationship_name,victim_age,victim_race,victim_sex,victim_ethnicity,offender_age,offender_sex,offender_ethnicity,offender_race,location_name,offense_name,crime_against,ct_flag,hc_flag,offense_category_name,incident_hour,month_num,latitude,longitude
20,3.58351893845611,2,1,1,3.9318256327243257,1,0,5,23,27,0,1,1,1,12.0,6,-74.68206861699785,39.7425198469554
16,3.8918202981106265,2,0,1,4.02535169073515,1,1,2,25,30,0,0,1,1,19.0,6,-74.72234296445733,39.81784380758773
20,3.258096538021482,5,1,0,3.828641396489095,1,1,2,7,30,0,0,1,1,0.0,1,-74.74710855759463,39.48623401227889
20,3.6375861597263857,5,1,1,4.02535169073515,1,1,5,41,0,0,0,1,1,19.0,6,-74.61789389207803,39.77183534285113
3,3.4011973816621555,5,0,1,3.4657359027997265,0,1,5,35,30,0,0,1,1,9.0,1,-74.76725346109977,39.53616999956188
20,3.6375861597263857,5,1,0,3.8066624897703196,2,3,4,31,37,1,0,0,12,2.0,7,-74.67382026443293,39.95617115981607
20,3.7376696182833684,2,0,0,3.8066624897703196,2,2,4,35,30,1,0,1,13,9.0,7,-74.65000735668761,39.830440122678105
20,3.7376696182833684,2,0,0,3.8066624897703196,2,2,4,24,30,1,1,1,1,9.0,7,-74.75278526115298,39.86775765232105
16,3.6375861597263857,5,0,0,3.4657359027997265,1,0,5,35,30,0,0,1,1,3.0,7,-74.64856364712821,39.86677759560751
8,3.295836866004329,5,1,1,3.295836866004329,1,1,5,35,30,0,0,1,1,13.0,1,-74.67225436682497,39.41070049034439
8,3.6888794541139363,5,0,1,3.091042453358316,1,1,2,35,4,1,1,1,3,19.0,1,-74.62154224071726,39.585183638299306
15,3.5263605246161616,5,0,0,3.5553480614894135,1,0,5,22,30,0,0,1,1,14.0,1,-74.70498015414286,39.52820336649872
24,3.4339872044851463,5,0,0,3.4657359027997265,0,1,2,24,30,0,0,1,1,12.0,1,-74.64850374091581,39.47702193113229
1,3.4339872044851463,5,1,1,3.258096538021482,1,1,5,35,30,0,0,1,1,20.0,1,-74.6448879920402,39.45616010269109
24,4.143134726391533,5,1,1,4.0943445622221,1,1,5,35,1,1,1,0,12,13.0,1,-74.66373782535369,39.52677229829358
4,3.1354942159291497,2,0,1,3.970291913552122,0,1,2,35,30,0,0,1,1,0.0,1,-74.7512243840811,39.594750131335
13,3.6375861597263857,5,0,0,3.4657359027997265,1,0,5,35,30,0,0,1,1,6.0,7,-74.72103389934092,39.86442585604414
20,3.970291913552122,5,0,1,3.258096538021482,1,2,5,24,30,0,0,1,1,7.0,8,-74.72123919812779,39.772492005834195
3,3.367295829986474,2,0,1,3.6375861597263857,1,1,2,35,30,0,0,1,1,10.0,1,-74.62927103514976,39.550708878669
20,4.07753744390572,5,1,1,3.8066624897703196,1,1,5,35,30,0,0,1,1,18.0,2,-74.65204511045853,39.60934733313022
1,3.6375861597263857,5,1,1,3.713572066704308,1,1,5,35,21,1,1,1,13,6.0,8,-74.75467116645905,39.845296224537876
1,3.6375861597263857,5,1,1,3.713572066704308,1,1,5,35,21,1,1,1,13,6.0,8,-74.68529953364872,39.76938797995605
23,3.4339872044851463,5,0,1,3.4965075614664802,1,1,2,35,1,1,1,0,12,22.0,9,-74.63802601128252,39.82463690971918
20,4.5217885770490405,5,1,1,3.4339872044851463,1,0,5,35,1,1,1,0,12,15.0,9,-74.76778948010652,39.87523151316494
1,3.9512437185814275,5,0,1,4.248495242049359,1,1,5,35,1,1,1,0,12,21.0,9,-74.617107497037,39.8559022669429
20,4.2626798770413155,5,0,1,3.4339872044851463,1,0,5,13,21,1,1,1,13,4.0,9,-74.60599225386564,39.91365127712226
20,4.2626798770413155,5,0,1,3.4339872044851463,1,0,5,13,21,1,1,1,13,4.0,9,-74.675350369047,39.84761763689563
20,4.0943445622221,2,1,3,3.8501476017100584,1,0,5,10,37,1,0,0,12,11.0,9,-74.78239183330699,39.855361464729846
24,3.6635616461296463,2,1,1,4.02535169073515,0,1,2,22,30,0,0,1,1,23.0,10,-74.69193223254479,39.897167226514824
20,3.6635616461296463,5,1,1,3.7612001156935624,1,0,2,25,4,1,1,1,3,9.0,10,-74.74087687346936,39.83920737734514
3,3.258096538021482,2,0,2,3.258096538021482,1,2,2,25,26,0,0,1,15,0.0,11,-74.69560202405033,39.869461529591966
3,3.4965075614664802,2,0,1,3.4011973816621555,0,1,2,25,30,0,0,1,1,12.0,11,-74.67902493271406,39.83911165118451
1,2.8903717578961645,2,0,1,2.995732273553991,1,0,5,25,26,0,0,1,15,23.0,2,-74.61849056363532,39.50000924218337
24,3.4657359027997265,5,0,1,3.6109179126442243,0,0,5,25,34,1,1,0,12,11.0,2,-74.72527239905324,39.57153422922193
1,4.007333185232471,1,0,1,4.143134726391533,0,1,5,35,18,0,0,1,1,21.0,2,-74.69547642270099,39.58033189382019
3,3.295836866004329,5,0,1,3.258096538021482,1,1,5,35,30,0,0,1,1,3.0,2,-74.69454507048505,39.487169368650584
3,3.6635616461296463,2,1,1,3.6375861597263857,0,0,2,35,30,0,0,1,1,23.0,2,-74.67263963185884,39.55689709709745
22,4.499809670330265,1,1,1,4.1588830833596715,0,1,5,35,34,1,1,0,12,8.0,2,-74.66601446642701,39.4821612474352
3,3.258096538021482,5,0,1,3.332204510175204,1,1,2,35,30,0,0,1,1,9.0,2,-74.70985675076096,39.5882889804214
