data_year,victim_id,injury_id
2022,181524336,5
2022,181505279,5
2022,165877428,5
2022,165877431,4
2022,165877433,4
2022,165877438,4
2022,165877439,4
2022,181518297,5
2022,165877448,5
2022,165877451,4
2022,165877452,5
2022,181518301,5
2022,181518302,5
2022,181518303,5
2022,181518306,5
2022,181795267,5
2022,181795271,4
2022,165877467,4
2022,181795282,5
2022,181795304,5
2022,181795309,5
2022,167281162,4
2022,167281164,4
2022,168331406,4
2022,168331409,4
2022,168331416,4
2022,168331418,4
2022,168331421,4
2022,168882096,4
2022,181795313,4
2022,181795316,5
2022,181795333,4
2022,181795342,4
2022,181795346,5
2022,181795351,5
2022,181795366,5
2022,185118852,5
2022,185118853,5
2022,185118854,5
2022,185118856,5
2022,186458570,4
2022,168882099,4
2022,168882100,5
2022,168882105,4
2022,168882111,4
2022,169960547,4
2022,162973902,4
2022,169960551,4
2022,172350279,4
2022,171873493,4
2022,171873502,4
2022,171873506,1
2022,171873509,5
2022,173517738,4
2022,173517739,4
2022,173517742,5
2022,173517745,4
2022,173517746,4
2022,173517754,5
2022,164376942,4
2022,174912207,5
2022,174912220,4
2022,176337076,4
2022,176363881,4
2022,176363882,4
2022,176337080,4
2022,176337082,4
2022,176337083,5
2022,176363883,5
2022,176337086,4
2022,176363884,5
2022,178138750,4
2022,178138751,5
2022,178138752,4
2022,178138753,4
2022,178138757,4
2022,178138761,4
2022,178138766,4
2022,164815808,4
2022,165302740,4
2022,165338002,4
2022,179976675,4
2022,179976691,4
2022,181011641,4
2022,181011646,5
2022,181011652,4
2022,165948544,4
2022,166119138,5
2022,169898887,5
2022,169898890,4
2022,169898900,4
2022,169898913,5
2022,169898921,5
2022,169898929,4
2022,169898930,5
2022,166119139,5
2022,169898937,5
2022,169898938,4
2022,169898939,5
2022,166119140,5
2022,166119143,4
2022,172356044,4
2022,172356046,5
2022,166119151,4
2022,168331551,4
2022,168618727,1
2022,169956348,5
2022,169338707,4
2022,169956350,5
2022,169956351,5
2022,169956352,5
2022,169757242,4
2022,169956354,4
2022,171978477,4
2022,171978478,5
2022,171978483,5
2022,171978488,5
2022,171978491,5
2022,171978494,4
2022,171978497,5
2022,171978501,4
2022,171978517,4
2022,171978520,4
2022,171978523,4
2022,171978524,4
2022,171978532,4
2022,173018649,4
2022,173307661,5
2022,173395203,4
2022,173439638,4
2022,173439649,4
2022,173439654,4
2022,170510135,4
2022,174488643,5
2022,172350125,4
2022,172369759,4
2022,172369761,4
2022,173018584,4
2022,173018586,4
2022,173018587,4
2022,180800426,4
2022,180800427,4
2022,180798888,4
2022,173375798,4
2022,174639384,4
2022,174849124,4
2022,174488648,4
2022,174975270,4
2022,174975271,4
2022,176109832,4
2022,176196954,4
2022,174711591,4
2022,186166798,4
2022,174711593,4
2022,176225004,4
2022,176196960,4
2022,176225009,4
2022,179977690,4
2022,174711601,5
2022,179977699,4
2022,179977704,4
2022,179977710,4
2022,179977711,6
2022,179977716,4
2022,179977719,4
2022,179977728,4
2022,181015694,4
2022,180979457,4
2022,181168475,4
2022,181168476,4
2022,168331389,5
2022,168331396,5
2022,168331397,5
2022,168331398,5
2022,171346751,4
2022,176379527,4
2022,176379528,5
2022,183973559,2
2022,183973559,4
2022,177488175,5
2022,177488176,5
2022,177537046,5
2022,181267953,5
2022,179976662,5
2022,179976667,5
2022,179976669,4
2022,179976670,5
2022,181267956,4
2022,181267957,4
2022,168319820,5
2022,171512739,5
2022,176241829,3
2022,173168630,5
2022,173168631,5
2022,173168632,5
2022,173168647,4
2022,175085154,4
2022,175085155,4
2022,173168656,4
2022,173168658,5
2022,175085157,5
2022,174939320,5
2022,175085158,4
2022,174663368,5
2022,174939325,4
2022,175121022,5
2022,175121024,4
2022,176264553,4
2022,176264556,4
2022,176264565,4
2022,176523308,4
2022,176523311,4
2022,176523318,4
2022,176523320,4
2022,176523337,4
2022,177848503,4
2022,177848526,4
2022,177931372,4
2022,177848531,4
2022,177931373,4
2022,177848532,4
2022,177931374,5
2022,177848550,5
2022,177977158,4
2022,179979096,5
2022,179979102,5
2022,179979120,4
2022,179979123,4
2022,179979137,4
2022,181608792,5
2022,181608793,4
2022,181608806,4
2022,181608809,4
2022,181608810,4
2022,181608812,5
2022,181608813,5
2022,181608818,4
2022,186636744,5
2022,184064116,5
2022,179959552,4
2022,163118903,4
2022,164519212,5
2022,167253870,4
2022,168825274,4
2022,168825275,4
2022,168825283,5
2022,169914565,4
2022,169914566,4
2022,169914568,5
2022,179959558,4
2022,179959561,4
2022,181014160,4
2022,181014164,4
2022,181014176,3
2022,181014181,4
2022,162325828,4
2022,162325829,4
2022,163914691,4
2022,163914696,4
2022,164084196,5
2022,164677393,5
2022,164677396,5
2022,170799689,4
2022,169914576,4
2022,179979283,4
2022,172350288,4
2022,167167423,4
2022,170799714,4
2022,174462496,5
2022,174639415,4
2022,175787112,4
2022,177481466,5
2022,171401777,4
2022,171805264,5
2022,173286539,5
2022,179979305,4
2022,181608846,5
2022,174928303,5
2022,174928318,5
2022,181786664,4
2022,181786666,4
2022,176923468,5
2022,176923475,4
2022,176923476,5
2022,176923479,4
2022,176923488,4
2022,176923489,5
2022,175911324,4
2022,175911327,6
2022,175911331,4
2022,175911332,4
2022,175911334,3
2022,175911340,6
2022,184019918,4
2022,175911377,4
2022,176286990,6
2022,175120914,5
2022,177803215,6
2022,177803217,4
2022,179960959,4
2022,182587672,5
2022,181267959,4
2022,181267960,4
2022,169797001,5
2022,176395106,6
2022,175908420,6
2022,176395108,5
2022,169797002,5
2022,181526754,4
2022,168325335,4
2022,168325337,4
2022,168325339,4
2022,168325340,4
2022,168325344,5
2022,168325346,4
2022,168325347,4
2022,169797003,5
2022,179961550,4
2022,168325365,4
2022,168325366,4
2022,168325370,5
2022,168325375,5
2022,168325377,5
2022,168325378,5
2022,168325380,5
2022,168325383,4
2022,168325385,5
2022,168325386,4
2022,168325388,4
2022,168325390,4
2022,168325391,4
2022,168325392,4
2022,168325393,4
2022,168325404,4
2022,168325407,3
2022,168325410,4
2022,168325418,4
2022,168325421,4
2022,168325425,5
2022,168325426,6
2022,168325427,4
2022,168325428,4
2022,168325438,4
2022,168325445,5
2022,168325449,4
2022,168325450,5
2022,168325458,5
2022,168325462,4
2022,169914577,4
2022,169914580,4
2022,169914582,4
2022,169914584,4
2022,169914587,5
2022,181267965,4
2022,168320943,4
2022,169914588,4
2022,169914591,4
2022,169914594,4
2022,169914601,4
2022,169914605,5
2022,169914606,4
2022,169914607,4
2022,169914608,4
2022,169914609,4
2022,169914610,4
2022,169914611,4
2022,169914612,4
2022,169914613,5
2022,169914618,4
2022,169914622,4
2022,171456580,4
2022,171456600,4
2022,171456607,3
2022,171456609,1
2022,171456612,4
2022,171456613,4
2022,171456616,4
2022,171734422,5
2022,171456629,4
2022,171456631,5
2022,171456641,4
2022,171456643,4
2022,173460321,4
2022,173460330,4
2022,173460338,4
2022,173460350,4
2022,173460352,4
2022,173460353,4
2022,173460357,4
2022,173460360,4
2022,173460374,4
2022,173460376,5
2022,173460394,4
2022,173460402,4
2022,173460407,5
2022,176426774,5
2022,173637558,5
2022,173460420,5
2022,174939329,4
2022,174939333,4
2022,174939358,5
2022,174939359,5
2022,174939360,5
2022,180765104,5
2022,174939361,4
2022,161998354,5
2022,174939371,4
2022,174939380,8
2022,163951056,4
2022,174939398,4
2022,174939407,4
2022,174939415,5
2022,174939417,4
2022,174939426,4
2022,164084198,4
2022,164084199,4
2022,164596290,5
2022,164677401,4
2022,174939435,4
2022,176363893,4
2022,176363916,4
2022,176363923,4
2022,176363928,5
2022,176363929,4
2022,166572391,5
2022,167130310,5
2022,176363968,4
2022,176363974,4
2022,178416339,4
2022,178416358,4
2022,167329522,5
2022,178416395,5
2022,178416430,5
2022,178416440,4
2022,178416459,5
2022,179968948,4
2022,178416467,5
2022,178416469,4
2022,178416505,4
2022,178416510,4
2022,178416513,4
2022,178416530,4
2022,168320955,4
2022,178416536,4
2022,178416537,5
2022,168320963,4
2022,178416551,4
2022,168379282,5
2022,179968952,4
2022,168578501,5
2022,168881571,5
2022,179968958,4
2022,168881572,3
2022,180765105,5
2022,169564181,5
2022,169566615,5
2022,169745366,5
2022,179968990,4
2022,179968995,5
2022,179969011,4
2022,179969013,4
2022,179969016,5
2022,179969017,5
2022,181092084,4
2022,181092097,4
2022,181092103,4
2022,181092116,4
2022,181092123,4
2022,181092125,4
2022,181092127,4
2022,181092133,4
2022,168655069,4
2022,171304974,5
2022,177931376,5
2022,171340640,4
2022,184094936,5
2022,171346814,4
2022,171346820,5
2022,171346824,5
2022,171346825,4
2022,171304977,6
2022,171340641,5
2022,171340642,5
2022,168655076,4
2022,168655077,5
2022,168655079,4
2022,170298399,4
2022,171401839,5
2022,171873513,5
2022,171401840,4
2022,178058332,5
2022,171401842,4
2022,171401843,4
2022,171873518,4
2022,171346831,5
2022,171346833,6
2022,177977179,5
2022,172877245,5
2022,172877246,5
2022,174405922,5
2022,174405923,5
2022,174405924,5
2022,174405925,5
2022,172877247,5
2022,171873521,5
2022,172880617,4
2022,171873522,5
2022,178058367,5
2022,184094946,4
2022,173015227,4
2022,188450674,2
2022,188450674,4
2022,184952003,5
2022,184821756,4
2022,173015228,4
2022,173097181,5
2022,173639930,6
2022,173639931,5
2022,173639932,5
2022,173639933,5
2022,173692216,4
2022,173692220,5
2022,173692221,4
2022,184094950,4
2022,174178001,4
2022,184094952,8
2022,184094953,4
2022,178237017,5
2022,172999202,4
2022,178237019,5
2022,172999203,5
2022,174178004,4
2022,174178005,4
2022,174178007,4
2022,179969766,5
2022,184094954,4
2022,170298402,5
2022,174405931,4
2022,170878722,5
2022,172999204,5
2022,174405933,4
2022,179969767,5
2022,173704177,4
2022,173704178,5
2022,174405940,4
2022,174405942,5
2022,173704179,5
2022,174412550,5
2022,182662358,2
2022,179969771,5
2022,179969772,5
2022,174711612,5
2022,174568199,5
2022,174405943,5
2022,184094955,5
2022,174412551,4
2022,174412552,4
2022,170878724,5
2022,170878725,5
2022,171224834,4
2022,171304804,4
2022,173018591,5
2022,174412553,4
2022,179969775,4
2022,173018593,5
2022,173296862,4
2022,174083188,4
2022,174083189,4
2022,174462476,4
2022,174724364,5
2022,174568201,5
2022,174412554,4
2022,174412555,5
2022,175092880,5
2022,176523197,4
2022,176523198,5
2022,177481259,5
2022,178197074,4
2022,179961901,5
2022,179961903,5
2022,179961906,4
2022,180824240,4
2022,180988524,4
2022,163927236,4
2022,174568204,4
2022,163927252,4
2022,163927265,4
2022,164084200,4
2022,164084207,4
2022,164084209,4
2022,164738637,5
2022,164903943,5
2022,165089295,4
2022,165258153,5
2022,165691203,4
2022,174711616,4
2022,174711617,4
2022,179969791,5
2022,184094959,4
2022,173704180,4
2022,174718373,5
2022,184631332,5
2022,175787119,5
2022,175787120,5
2022,175787121,4
2022,175787122,4
2022,174711618,4
2022,165691206,4
2022,174718374,4
2022,174896652,4
2022,184094962,5
2022,184631334,4
2022,174774905,5
2022,169798714,4
2022,165826201,4
2022,174774906,4
2022,165826202,4
2022,174774907,4
2022,175490978,4
2022,174896653,4
2022,175087372,4
2022,175090826,3
2022,175087374,5
2022,184821757,4
2022,175087375,5
2022,175087376,4
2022,175787123,5
2022,174774908,5
2022,175490980,5
2022,175087378,5
2022,182662359,5
2022,176225030,5
2022,179969843,5
2022,179969846,4
2022,184631335,5
2022,169914487,5
2022,179969848,5
2022,179969849,5
2022,179969854,5
2022,176225032,5
2022,179969861,5
2022,179969862,3
2022,176337092,3
2022,176225033,5
2022,179969869,5
2022,184821272,4
2022,184821273,5
2022,179969872,4
2022,179969873,4
2022,179969874,5
2022,184821275,5
2022,179969886,4
2022,179969887,4
2022,176225034,4
2022,182662360,2
2022,182662361,4
2022,179969894,5
2022,179969900,4
2022,179969904,4
2022,179969913,5
2022,179969914,4
2022,179969915,4
2022,184821277,4
2022,179969918,5
2022,182662362,2
2022,179969919,4
2022,179969929,5
2022,179969930,5
2022,180403162,5
2022,180403163,4
2022,179969939,4
2022,184821279,4
2022,181410636,3
2022,179969942,5
2022,179969943,5
2022,180403174,5
2022,180403176,5
2022,184821280,5
2022,184821281,5
2022,184821282,5
2022,182662363,2
2022,179969947,5
2022,179969951,4
2022,179969952,4
2022,184821284,5
2022,180868282,4
2022,182662365,2
2022,181410637,4
2022,180868285,4
2022,181410638,5
2022,181268140,5
2022,181410644,3
2022,180868286,4
2022,181268144,5
2022,181268154,4
2022,182625629,5
2022,181410650,3
2022,181410652,5
2022,181410653,5
2022,181410660,4
2022,182625631,5
2022,181410665,4
2022,181097724,5
2022,182332449,4
2022,168322000,5
2022,168322003,5
2022,169384401,5
2022,182332507,5
2022,182781066,5
2022,182657727,4
2022,182662367,5
2022,182657731,5
2022,182657732,4
2022,182662374,4
2022,182662376,4
2022,182662379,5
2022,182662383,2
2022,182662386,5
2022,169798735,5
2022,162784486,5
2022,162903219,4
2022,162903220,4
2022,162903221,5
2022,162903225,4
2022,162903225,7
2022,162903226,4
2022,164502648,5
2022,164502650,5
2022,164502651,5
2022,164502655,5
2022,164502656,5
2022,165207897,4
2022,165214119,4
2022,165214121,4
2022,165258212,4
2022,165352810,4
2022,166960824,5
2022,166960828,4
2022,166960829,4
2022,166960831,4
2022,166960834,5
2022,166960835,5
2022,166960837,4
2022,166960838,4
2022,166960841,4
2022,166960851,1
2022,166960851,2
2022,166960857,5
2022,166960858,4
2022,166960859,5
2022,166960872,4
2022,166960873,4
2022,166960874,4
2022,166976366,5
2022,166976369,5
2022,167120948,5
2022,175708215,4
2022,175708220,5
2022,175708221,4
2022,175708222,4
2022,175708228,4
2022,175708229,5
2022,175708232,4
2022,175708233,5
2022,175708234,4
2022,175708235,4
2022,175708236,5
2022,175708238,4
2022,175708241,4
2022,175710850,5
2022,175710853,5
2022,175710854,5
2022,175710855,5
2022,175710857,5
2022,175710863,4
2022,175710865,8
2022,175710866,4
2022,175710870,4
2022,175710871,4
2022,175710876,1
2022,175783264,5
2022,175783266,4
2022,175783267,4
2022,175783272,5
2022,175783275,4
2022,175783281,4
2022,175783283,4
2022,175783285,4
2022,175783288,8
2022,175783296,4
2022,175783297,4
2022,175783300,4
2022,175783302,4
2022,175845139,4
2022,175845141,5
2022,175845142,4
2022,175845143,5
2022,175845144,4
2022,175845145,4
2022,175845146,4
2022,175845147,4
2022,175845148,5
2022,175845149,4
2022,175845150,4
2022,175845152,4
2022,175845153,4
2022,175845156,4
2022,175845157,5
2022,173667212,4
2022,175845164,4
2022,175845172,5
2022,175845179,4
2022,175893426,4
2022,175845187,4
2022,175845188,4
2022,175845191,5
2022,175893432,8
2022,175893434,5
2022,176109868,5
2022,176106967,5
2022,176078883,4
2022,176432924,5
2022,179973491,4
2022,169798738,4
2022,169412456,4
2022,173294104,4
2022,173294105,4
2022,174038568,5
2022,175787175,5
2022,175848531,5
2022,175848537,4
2022,175848538,5
2022,175893446,4
2022,175893447,4
2022,175893448,4
2022,175893449,1
2022,175893450,4
2022,175893451,4
2022,175893452,4
2022,175893453,4
2022,185118932,5
2022,175908422,5
2022,175908424,4
2022,175941665,4
2022,175942730,4
2022,175942732,4
2022,175942742,5
2022,183523014,4
2022,169798739,5
2022,169798740,5
2022,168332127,4
2022,169798741,5
2022,169956362,5
2022,169914489,5
2022,169956363,5
2022,169914492,5
2022,169914500,5
2022,179980227,4
2022,179980237,4
2022,166999761,4
2022,166999762,4
2022,168332186,4
2022,168332191,4
2022,168716015,4
2022,168716019,4
2022,168716022,4
2022,172525814,4
2022,172525825,4
2022,172525827,4
2022,172525837,5
2022,174312496,4
2022,174312497,4
2022,174312502,5
2022,174312506,5
2022,174312507,4
2022,174312517,4
2022,175117430,5
2022,175117482,5
2022,175117483,5
2022,175117484,5
2022,175117504,4
2022,175117511,5
2022,176617954,5
2022,176617961,5
2022,176617963,4
2022,176617966,5
2022,169914501,5
2022,169914505,5
2022,176617971,4
2022,176617972,5
2022,179980354,5
2022,179980356,5
2022,179980372,4
2022,179980373,4
2022,179980375,5
2022,179980380,4
2022,169914511,5
2022,179980387,4
2022,169914512,5
2022,182365437,4
2022,169914513,4
2022,169914514,5
2022,169914515,5
2022,169914519,4
2022,169914520,5
2022,182365438,5
2022,170010219,5
2022,169922546,4
2022,182365439,4
2022,169625894,6
2022,169625897,4
2022,169625900,4
2022,169625902,4
2022,169625905,4
2022,169625911,4
2022,169625915,5
2022,169625920,4
2022,169625921,4
2022,169660464,4
2022,169922549,4
2022,169569586,5
2022,169569589,4
2022,169569591,8
2022,169569599,4
2022,169569601,5
2022,169564226,4
2022,169564227,5
2022,169564229,4
2022,169564230,4
2022,169564236,4
2022,169564237,4
2022,169564239,4
2022,169564240,5
2022,169564244,5
2022,169564247,4
2022,169564252,5
2022,169564254,5
2022,169660465,4
2022,169564257,4
2022,170010220,4
2022,168320481,4
2022,169922562,5
2022,168320485,4
2022,168320486,5
2022,168320487,4
2022,168320493,4
2022,168320496,4
2022,168320497,1
2022,168320499,4
2022,175896457,4
2022,168320501,5
2022,168320503,5
2022,169914632,5
2022,169914633,5
2022,169922563,4
2022,169922566,4
2022,169914637,5
2022,169914639,5
2022,169967716,3
2022,169914647,4
2022,169914648,4
2022,169914652,4
2022,169914653,6
2022,169914654,4
2022,169914655,4
2022,169914656,4
2022,169914657,4
2022,169967716,4
2022,169967737,4
2022,169914663,4
2022,169914667,4
2022,169914668,5
2022,169914669,4
2022,169914671,5
2022,169914673,5
2022,169914675,4
2022,169914681,4
2022,169914682,5
2022,169912016,5
2022,169912030,5
2022,169912033,4
2022,169912037,4
2022,169967740,3
2022,169967743,5
2022,169967745,4
2022,169967747,5
2022,169912040,4
2022,169912041,4
2022,169912042,4
2022,169912043,4
2022,169912044,4
2022,169967755,5
2022,169912045,4
2022,169837847,4
2022,169967756,5
2022,170010235,4
2022,169837848,5
2022,169837851,4
2022,170010238,5
2022,170039918,4
2022,169837852,4
2022,170039919,5
2022,170039920,4
2022,170039921,5
2022,170039922,5
2022,169837855,4
2022,170039925,5
2022,170039926,5
2022,170039928,4
2022,169837858,5
2022,170039930,4
2022,170039933,5
2022,170039935,5
2022,170039936,5
2022,170039937,5
2022,170273258,5
2022,170273270,5
2022,169837859,4
2022,169837860,5
2022,170273534,5
2022,170273536,5
2022,170273538,5
2022,170273540,4
2022,170273542,5
2022,170273543,5
2022,170273545,4
2022,170273546,4
2022,170273548,4
2022,170273549,4
2022,170273551,5
2022,172971478,4
2022,172971479,5
2022,172971480,5
2022,172971484,4
2022,172971486,5
2022,172971490,5
2022,172971492,4
2022,182128259,4
2022,182128260,3
2022,172971500,5
2022,172971504,5
2022,172971508,5
2022,172972364,4
2022,172972368,4
2022,172972369,5
2022,172972370,5
2022,172972374,4
2022,172972375,5
2022,172972378,4
2022,172972382,5
2022,172972383,6
2022,172972627,4
2022,172972629,4
2022,172972633,5
2022,172972634,5
2022,172972637,5
2022,175848512,4
2022,185211111,5
2022,185211112,5
2022,185211113,5
2022,175898904,4
2022,175898905,5
2022,175898906,5
2022,175942677,4
2022,175942679,5
2022,175942695,4
2022,175942700,5
2022,175942701,5
2022,175942702,4
2022,176240688,5
2022,176241292,4
2022,176241294,5
2022,176241301,4
2022,176241842,4
2022,176243906,5
2022,176243911,4
2022,176243918,5
2022,176243919,4
2022,176243925,5
2022,176434594,5
2022,176434595,4
2022,176434596,4
2022,169817528,5
2022,176434597,4
2022,169817529,5
2022,176434599,5
2022,169817531,1
2022,169817532,3
2022,169817533,4
2022,176434603,5
2022,169817534,4
2022,169817538,4
2022,169817542,4
2022,169817544,4
2022,171103836,4
2022,171103837,4
2022,171103838,4
2022,171103839,4
2022,171103841,4
2022,171103842,4
2022,171103844,4
2022,171103846,4
2022,171103848,4
2022,171103850,4
2022,171103851,5
2022,171103852,4
2022,171103853,4
2022,171103862,5
2022,171103863,5
2022,172364586,4
2022,171103867,5
2022,171103872,4
2022,171103878,4
2022,171103880,4
2022,171103882,4
2022,171103885,5
2022,176434606,5
2022,171043685,5
2022,171043687,4
2022,171043689,4
2022,171043691,5
2022,171043694,4
2022,171043695,4
2022,171043700,4
2022,171043705,4
2022,170619164,4
2022,170619180,4
2022,170619187,4
2022,170619198,4
2022,170619204,4
2022,170619206,5
2022,170619210,4
2022,170619211,4
2022,170619224,4
2022,170619227,4
2022,170619229,4
2022,170619233,4
2022,170619258,5
2022,170619260,4
2022,170619263,4
2022,170489414,4
2022,170489415,4
2022,170489422,4
2022,170489426,5
2022,170489443,4
2022,170489445,5
2022,170489446,4
2022,170489456,5
2022,170489460,4
2022,170489461,5
2022,172681226,5
2022,172681229,8
2022,172681231,4
2022,172681232,4
2022,172681233,4
2022,172681234,4
2022,172681235,5
2022,172681236,4
2022,172681238,5
2022,172681242,5
2022,172681243,4
2022,172549682,5
2022,172549687,5
2022,172549688,4
2022,172549699,5
2022,172549704,4
2022,172549709,4
2022,172549714,4
2022,172549718,4
2022,172549719,5
2022,172549724,4
2022,172549727,4
2022,176674004,4
2022,172549732,4
2022,176674006,5
2022,172549737,5
2022,176674010,1
2022,172549741,6
2022,176674011,4
2022,182128263,5
2022,176674013,5
2022,172525901,4
2022,176674014,5
2022,172525907,4
2022,176674016,5
2022,176674018,5
2022,172525920,4
2022,176713740,4
2022,172525925,4
2022,172525941,5
2022,176713741,5
2022,172525949,4
2022,182128264,5
2022,172356051,4
2022,172356052,4
2022,177527859,5
2022,177527863,5
2022,172356055,4
2022,172356056,4
2022,172356058,4
2022,172356059,4
2022,172356060,5
2022,172356061,4
2022,172356063,4
2022,172356066,2
2022,172356067,5
2022,172356073,4
2022,172356076,4
2022,172356077,5
2022,172356079,4
2022,172356080,4
2022,172356082,5
2022,172356083,5
2022,177527868,5
2022,172356087,4
2022,172356090,5
2022,172356091,5
2022,177527871,4
2022,172356094,4
2022,177527873,4
2022,177527874,4
2022,177527878,5
2022,172292824,5
2022,172292827,4
2022,172292829,4
2022,177527880,4
2022,172292830,4
2022,177527882,4
2022,172292832,4
2022,177527883,4
2022,177732365,5
2022,172292838,4
2022,172292840,4
2022,177732366,4
2022,182128265,5
2022,177732367,5
2022,172292845,4
2022,177732369,5
2022,172292846,5
2022,177985963,6
2022,172292850,5
2022,177985970,5
2022,172292855,6
2022,172292857,5
2022,177985972,5
2022,179963739,4
2022,172292875,4
2022,172292877,4
2022,172292878,4
2022,179963745,4
2022,172292892,6
2022,179963746,4
2022,173664246,4
2022,179963747,4
2022,173664247,4
2022,179963756,5
2022,173664249,4
2022,173664252,4
2022,173664253,4
2022,173664254,5
2022,179963759,4
2022,173664257,4
2022,179963771,5
2022,173664259,5
2022,173664260,5
2022,173664261,5
2022,173664264,4
2022,173664269,5
2022,179963775,5
2022,173664271,4
2022,173664273,4
2022,179963776,5
2022,173664275,1
2022,179963778,4
2022,173664276,4
2022,173664277,4
2022,179963781,5
2022,173664278,4
2022,173664279,5
2022,173664280,5
2022,179963784,5
2022,179963786,4
2022,179963787,5
2022,173664286,5
2022,179963799,4
2022,173664287,4
2022,173664291,4
2022,173664294,4
2022,173639935,4
2022,173639936,3
2022,173639937,4
2022,173639938,5
2022,173639940,5
2022,173639943,4
2022,173639947,5
2022,173639949,4
2022,173639950,4
2022,173639952,4
2022,173639954,4
2022,173639956,4
2022,173639957,4
2022,173639958,5
2022,173639959,4
2022,173639961,4
2022,173639966,4
2022,173639969,4
2022,173639970,4
2022,173639971,4
2022,173639972,5
2022,173639973,4
2022,173639979,4
2022,173639980,4
2022,173639986,4
2022,173639990,4
2022,173639992,4
2022,173639995,4
2022,173639997,4
2022,173639998,4
2022,173640001,4
2022,173640004,4
2022,173640007,4
2022,173637562,4
2022,173637566,4
2022,173637567,4
2022,173637570,4
2022,173637575,4
2022,173637578,4
2022,173637580,5
2022,173637583,4
2022,173637584,4
2022,173637585,4
2022,173637586,5
2022,173637588,4
2022,173637589,4
2022,173637590,4
2022,173637591,4
2022,173637593,4
2022,173637594,5
2022,173637596,4
2022,173637598,5
2022,173637600,4
2022,173637602,4
2022,173637603,5
2022,173637604,4
2022,175042508,4
2022,175042511,4
2022,175042512,5
2022,175042514,4
2022,175042515,4
2022,175042520,5
2022,175042522,4
2022,175042524,4
2022,175042527,4
2022,175042528,4
2022,175042540,4
2022,175042546,4
2022,175042548,4
2022,175042549,4
2022,175042552,4
2022,175042553,4
2022,175042555,5
2022,175042556,5
2022,175042557,5
2022,175042560,4
2022,175042563,4
2022,175042567,4
2022,175042570,4
2022,175042574,5
2022,175042575,4
2022,175042583,4
2022,175042586,4
2022,175042588,4
2022,175042594,4
2022,175042595,5
2022,175042597,5
2022,175042598,5
2022,175042600,1
2022,175042602,4
2022,175042604,4
2022,175042605,4
2022,175042606,4
2022,175042608,4
2022,175042614,4
2022,175042615,5
2022,175042620,4
2022,175042621,4
2022,175042624,4
2022,175042628,4
2022,175042629,4
2022,175042632,4
2022,175042639,4
2022,175042640,4
2022,175042641,4
2022,175042646,5
2022,175042647,4
2022,175042651,5
2022,175042657,4
2022,175042658,4
2022,175042659,4
2022,175042661,4
2022,175042663,5
2022,175042664,4
2022,175042667,4
2022,175042674,4
2022,175042678,4
2022,175042682,5
2022,175042685,4
2022,175042690,4
2022,175042691,5
2022,175042692,4
2022,175042695,4
2022,175042699,4
2022,180765119,5
2022,175042705,5
2022,175042707,4
2022,175042709,4
2022,175042712,3
2022,175042717,4
2022,175042722,4
2022,175042723,4
2022,176287072,4
2022,176287074,4
2022,176287075,4
2022,176287079,5
2022,176287083,1
2022,176287087,5
2022,176287090,4
2022,176287092,5
2022,176287093,5
2022,176287095,4
2022,176287096,5
2022,176287105,5
2022,176287106,4
2022,176287107,4
2022,176287108,4
2022,176287109,5
2022,176287110,5
2022,176287111,4
2022,176287113,4
2022,176287116,4
2022,176287118,4
2022,176287119,4
2022,176287121,5
2022,176287123,4
2022,176287128,4
2022,176287131,5
2022,176287133,4
2022,176287134,4
2022,176287139,4
2022,176287140,4
2022,176287141,4
2022,176287142,4
2022,176287143,4
2022,176287144,8
2022,176287154,1
2022,176287155,4
2022,176287156,5
2022,176287160,5
2022,176287165,4
2022,176287166,4
2022,181824730,4
2022,181824731,4
2022,181824738,4
2022,176287177,4
2022,176287182,4
2022,176287185,5
2022,176287186,4
2022,181824739,5
2022,181824740,5
2022,176287191,4
2022,181824744,4
2022,176287193,4
2022,182107371,5
2022,176287198,4
2022,182107374,4
2022,176287199,5
2022,176287200,3
2022,176287201,4
2022,182107376,5
2022,176287203,4
2022,176287204,5
2022,182107377,5
2022,182107379,5
2022,176287207,4
2022,182113421,5
2022,176287209,4
2022,176287210,4
2022,176287211,4
2022,176287213,4
2022,176287216,4
2022,176287219,5
2022,176287225,4
2022,176287228,4
2022,176287231,4
2022,176287233,4
2022,176287236,5
2022,176287237,4
2022,176287244,4
2022,176287245,4
2022,176287248,4
2022,176287249,4
2022,176287250,4
2022,176363978,4
2022,176225037,4
2022,176225038,4
2022,176225042,1
2022,179959761,4
2022,178416586,5
2022,179959763,4
2022,179959766,4
2022,179959768,4
2022,179959770,5
2022,179959771,4
2022,179959774,4
2022,179959776,5
2022,179959783,4
2022,179959785,1
2022,179959787,4
2022,179959789,4
2022,179959790,4
2022,179959792,4
2022,179959794,4
2022,179959797,5
2022,179959798,4
2022,179959800,5
2022,179959802,4
2022,179959803,4
2022,179959804,4
2022,179959809,4
2022,179959811,3
2022,179959812,4
2022,179959813,2
2022,179959815,4
2022,179959816,4
2022,179959821,4
2022,179959822,3
2022,179959823,4
2022,179959825,4
2022,179959826,4
2022,179959828,4
2022,179959832,1
2022,179959833,1
2022,179959834,4
2022,179959835,4
2022,179959842,4
2022,179959846,4
2022,179959847,4
2022,178237031,4
2022,178237032,5
2022,179959855,4
2022,177741972,5
2022,177741974,4
2022,177723963,4
2022,177723964,4
